dataset,anom_sel,anom_ratio,anom_seen,pxvita,f2,f3
statlog-satimage,best,0.005,8,0.9077151908514912,0.972272722255337,0.9817079497538469
statlog-satimage,best,0.005,9,0.9077151908514912,0.9737391549109212,0.9821456167075082
statlog-satimage,best,0.005,10,0.9077151908514912,0.976042011612248,0.9836724838289511
statlog-vehicle,rnd,0.05,1,0.6548500881834214,0.8895943562610229,0.9049382716049383
statlog-vehicle,rnd,0.05,2,0.6548500881834214,0.8982363315696649,0.880952380952381
statlog-vehicle,rnd,0.05,3,0.6548500881834214,0.8940035273368607,0.8878306878306879
statlog-vehicle,rnd,0.05,4,0.6548500881834214,0.8955026455026456,0.8900352733686064
statlog-vehicle,rnd,0.05,5,0.6548500881834214,0.901410934744268,0.8992945326278662
statlog-vehicle,rnd,0.05,6,0.6548500881834214,0.8995590828924163,0.9033509700176365
statlog-vehicle,rnd,0.05,7,0.6548500881834214,0.9154320987654321,0.9119047619047617
statlog-vehicle,rnd,0.05,8,0.6548500881834214,0.9149029982363315,0.917989417989418
statlog-vehicle,rnd,0.05,9,0.6548500881834214,0.9141975308641974,0.9158730158730162
statlog-vehicle,rnd,0.05,10,0.6548500881834214,0.9162257495590829,0.9200176366843034
statlog-vehicle,rnd,0.01,1,0.72336860670194,0.8451499118165785,0.8318342151675486
statlog-vehicle,rnd,0.01,2,0.72336860670194,0.8865961199294533,0.8908289241622576
statlog-vehicle,rnd,0.01,3,0.72336860670194,0.8957671957671958,0.894973544973545
statlog-vehicle,rnd,0.01,4,0.72336860670194,0.9092592592592592,0.9006172839506175
statlog-vehicle,rnd,0.01,5,0.72336860670194,0.9149911816578482,0.9106701940035273
statlog-vehicle,rnd,0.01,6,0.72336860670194,0.9092592592592592,0.9078483245149911
statlog-vehicle,rnd,0.005,1,0.7494708994708995,0.878042328042328,0.9012345679012345
statlog-vehicle,rnd,0.005,2,0.7494708994708995,0.8894179894179896,0.8923280423280422
statlog-vehicle,rnd,0.005,3,0.7494708994708995,0.8905643738977072,0.902821869488536
statlog-vehicle,best,0.05,1,0.6548500881834214,0.8634038800705468,0.9006172839506172
statlog-vehicle,best,0.05,2,0.6548500881834214,0.8708994708994708,0.9009700176366842
statlog-vehicle,best,0.05,3,0.6548500881834214,0.872310405643739,0.901763668430335
statlog-vehicle,best,0.05,4,0.6548500881834214,0.8897707231040565,0.902821869488536
statlog-vehicle,best,0.05,5,0.6548500881834214,0.8900352733686068,0.9031746031746032
statlog-vehicle,best,0.05,6,0.6548500881834214,0.8970899470899472,0.9049382716049383
statlog-vehicle,best,0.05,7,0.6548500881834214,0.9027336860670193,0.9019400352733686
statlog-vehicle,best,0.05,8,0.6548500881834214,0.8987654320987655,0.9033509700176368
statlog-vehicle,best,0.05,9,0.6548500881834214,0.903968253968254,0.9035273368606701
statlog-vehicle,best,0.05,10,0.6548500881834214,0.9045855379188712,0.9044973544973546
statlog-vehicle,best,0.01,1,0.72336860670194,0.8923280423280424,0.8970017636684304
statlog-vehicle,best,0.01,2,0.72336860670194,0.8982363315696651,0.9067019400352733
statlog-vehicle,best,0.01,3,0.72336860670194,0.8982363315696649,0.9080246913580247
statlog-vehicle,best,0.01,4,0.72336860670194,0.9031746031746032,0.9103174603174603
statlog-vehicle,best,0.01,5,0.72336860670194,0.9073192239858907,0.9133156966490299
statlog-vehicle,best,0.01,6,0.72336860670194,0.9148148148148147,0.9144620811287479
statlog-vehicle,best,0.005,1,0.7494708994708995,0.8535273368606703,0.87989417989418
statlog-vehicle,best,0.005,2,0.7494708994708995,0.8833333333333334,0.8982363315696649
statlog-vehicle,best,0.005,3,0.7494708994708995,0.9023809523809525,0.9049382716049383
synthetic-control-chart,rnd,0.05,1,0.9581089743589744,0.784871794871795,0.7991025641025641
synthetic-control-chart,rnd,0.05,2,0.9581089743589744,0.8562179487179487,0.8880128205128205
synthetic-control-chart,rnd,0.05,3,0.9581089743589744,0.896025641025641,0.9053846153846156
synthetic-control-chart,rnd,0.05,4,0.9581089743589744,0.9108974358974358,0.9244230769230768
synthetic-control-chart,rnd,0.05,5,0.9581089743589744,0.9156089743589743,0.9343910256410256
synthetic-control-chart,rnd,0.05,6,0.9581089743589744,0.9235576923076924,0.9411538461538461
synthetic-control-chart,rnd,0.05,7,0.9581089743589744,0.9319551282051283,0.9474358974358973
synthetic-control-chart,rnd,0.05,8,0.9581089743589744,0.9426282051282053,0.9561538461538464
synthetic-control-chart,rnd,0.05,9,0.9581089743589744,0.9488461538461539,0.9594230769230769
synthetic-control-chart,rnd,0.05,10,0.9581089743589744,0.9503205128205128,0.9608012820512819
synthetic-control-chart,rnd,0.01,1,0.9728205128205127,0.8293269230769231,0.8386217948717947
synthetic-control-chart,rnd,0.01,2,0.9728205128205127,0.8634935897435898,0.8946794871794872
synthetic-control-chart,rnd,0.01,3,0.9728205128205127,0.8879166666666667,0.905
synthetic-control-chart,rnd,0.01,4,0.9728205128205127,0.900705128205128,0.9339743589743591
synthetic-control-chart,rnd,0.005,1,0.9790064102564102,0.8299358974358976,0.8504166666666666
synthetic-control-chart,rnd,0.005,2,0.9790064102564102,0.8613782051282053,0.8837820512820512
synthetic-control-chart,best,0.05,1,0.9581089743589744,0.808974358974359,0.8009935897435898
synthetic-control-chart,best,0.05,2,0.9581089743589744,0.8127564102564102,0.8033974358974361
synthetic-control-chart,best,0.05,3,0.9581089743589744,0.8217628205128206,0.8209615384615386
synthetic-control-chart,best,0.05,4,0.9581089743589744,0.824871794871795,0.8177564102564101
synthetic-control-chart,best,0.05,5,0.9581089743589744,0.8245512820512821,0.8315705128205128
synthetic-control-chart,best,0.05,6,0.9581089743589744,0.8292948717948718,0.8336858974358974
synthetic-control-chart,best,0.05,7,0.9581089743589744,0.8531089743589743,0.8485897435897437
synthetic-control-chart,best,0.05,8,0.9581089743589744,0.8616346153846155,0.879102564102564
synthetic-control-chart,best,0.05,9,0.9581089743589744,0.8875961538461539,0.9014423076923078
synthetic-control-chart,best,0.05,10,0.9581089743589744,0.9033333333333335,0.915801282051282
synthetic-control-chart,best,0.01,1,0.9728205128205127,0.8248076923076925,0.8414102564102564
synthetic-control-chart,best,0.01,2,0.9728205128205127,0.8540384615384615,0.8500961538461539
synthetic-control-chart,best,0.01,3,0.9728205128205127,0.880673076923077,0.8820192307692307
synthetic-control-chart,best,0.01,4,0.9728205128205127,0.895352564102564,0.9160897435897436
synthetic-control-chart,best,0.005,1,0.9790064102564102,0.8339423076923078,0.8402564102564103
synthetic-control-chart,best,0.005,2,0.9790064102564102,0.8680128205128206,0.8854807692307693
wall-following-robot,rnd,0.05,1,0.6500905797101447,0.615327945001858,0.6385744147157191
wall-following-robot,rnd,0.05,2,0.6500905797101447,0.6453228353771832,0.6563099219620959
wall-following-robot,rnd,0.05,3,0.6500905797101447,0.6729714790040877,0.692761519881085
wall-following-robot,rnd,0.05,4,0.6500905797101447,0.6866230026012634,0.7000450575994054
wall-following-robot,rnd,0.05,5,0.6500905797101447,0.6940496098104794,0.7109940542549239
wall-following-robot,rnd,0.05,6,0.6500905797101447,0.7008825715347453,0.7085098476402824
wall-following-robot,rnd,0.05,7,0.6500905797101447,0.7212667224080268,0.7260233184689706
wall-following-robot,rnd,0.05,8,0.6500905797101447,0.7219569862504644,0.72978121516165
wall-following-robot,rnd,0.05,9,0.6500905797101447,0.7273694723151245,0.7324837421033074
wall-following-robot,rnd,0.05,10,0.6500905797101447,0.7301862690449645,0.7273494983277592
wall-following-robot,rnd,0.01,1,0.7019351542177631,0.6165017651430694,0.647961259754738
wall-following-robot,rnd,0.01,2,0.7019351542177631,0.6409480676328501,0.6567154403567447
wall-following-robot,rnd,0.01,3,0.7019351542177631,0.6553627833519139,0.6751049795615013
wall-following-robot,rnd,0.01,4,0.7019351542177631,0.6599117428465255,0.6761756781865478
wall-following-robot,rnd,0.01,5,0.7019351542177631,0.6844620958751393,0.6955787811222593
wall-following-robot,rnd,0.01,6,0.7019351542177631,0.6906823671497584,0.6978558156819027
wall-following-robot,rnd,0.01,7,0.7019351542177631,0.6928246934225195,0.7029923820141211
wall-following-robot,rnd,0.01,8,0.7019351542177631,0.7101518952062429,0.7233793199554069
wall-following-robot,rnd,0.01,9,0.7019351542177631,0.7170884429580082,0.732348104793757
wall-following-robot,rnd,0.01,10,0.7019351542177631,0.7214752879970271,0.7359722222222221
wall-following-robot,rnd,0.005,1,0.701354050538833,0.6087811222593832,0.6321943515421776
wall-following-robot,rnd,0.005,2,0.701354050538833,0.6365486807878112,0.6550696767001115
wall-following-robot,rnd,0.005,3,0.701354050538833,0.6623160535117057,0.6815403195837978
wall-following-robot,rnd,0.005,4,0.701354050538833,0.677984949832776,0.6924572649572649
wall-following-robot,rnd,0.005,5,0.701354050538833,0.6893273875882571,0.7021051653660351
wall-following-robot,rnd,0.005,6,0.701354050538833,0.6922073578595318,0.709313916759569
wall-following-robot,rnd,0.005,7,0.701354050538833,0.6982139539204757,0.7159406354515051
wall-following-robot,rnd,0.005,8,0.701354050538833,0.7108519137866965,0.7322626347082868
wall-following-robot,rnd,0.005,9,0.701354050538833,0.7159369193608325,0.7343413229282794
wall-following-robot,rnd,0.005,10,0.701354050538833,0.7227787068004459,0.7358588814567074
wall-following-robot,best,0.05,1,0.6500905797101447,0.572694165737644,0.5874177814938684
wall-following-robot,best,0.05,2,0.6500905797101447,0.5934726867335562,0.6101286696395392
wall-following-robot,best,0.05,3,0.6500905797101447,0.600867707172055,0.6113447603121517
wall-following-robot,best,0.05,4,0.6500905797101447,0.6047826086956523,0.6103567447045709
wall-following-robot,best,0.05,5,0.6500905797101447,0.6099995354886658,0.6158458751393534
wall-following-robot,best,0.05,6,0.6500905797101447,0.6082622630992196,0.620795707915273
wall-following-robot,best,0.05,7,0.6500905797101447,0.6161083240431067,0.6225970828688221
wall-following-robot,best,0.05,8,0.6500905797101447,0.6165505388331475,0.6308876811594202
wall-following-robot,best,0.05,9,0.6500905797101447,0.6159016164994425,0.6275455221107396
wall-following-robot,best,0.05,10,0.6500905797101447,0.6153372352285397,0.6298657562244518
wall-following-robot,best,0.01,1,0.7019351542177631,0.611457636566332,0.6577169267930137
wall-following-robot,best,0.01,2,0.7019351542177631,0.6139060758082497,0.6417382014121145
wall-following-robot,best,0.01,3,0.7019351542177631,0.6251723337049424,0.6447496283909329
wall-following-robot,best,0.01,4,0.7019351542177631,0.6316099962839092,0.6498940914158304
wall-following-robot,best,0.01,5,0.7019351542177631,0.632767094017094,0.6613322185061314
wall-following-robot,best,0.01,6,0.7019351542177631,0.6431981605351169,0.6875822185061315
wall-following-robot,best,0.01,7,0.7019351542177631,0.6563131735414344,0.7062969156447417
wall-following-robot,best,0.01,8,0.7019351542177631,0.668992010405054,0.6999428651059085
wall-following-robot,best,0.01,9,0.7019351542177631,0.6688215347454477,0.701522668153103
wall-following-robot,best,0.01,10,0.7019351542177631,0.6785549052396879,0.7168608324043106
wall-following-robot,best,0.005,1,0.701354050538833,0.6255574136008918,0.66917502787068
wall-following-robot,best,0.005,2,0.701354050538833,0.6279654403567447,0.6729134150873282
wall-following-robot,best,0.005,3,0.701354050538833,0.6474837421033074,0.6803061129691566
wall-following-robot,best,0.005,4,0.701354050538833,0.6512625418060202,0.6905388331475287
wall-following-robot,best,0.005,5,0.701354050538833,0.6763568376068376,0.7116522668153104
wall-following-robot,best,0.005,6,0.701354050538833,0.6822384801189149,0.7086617428465254
wall-following-robot,best,0.005,7,0.701354050538833,0.6923685432924562,0.7168701226309921
wall-following-robot,best,0.005,8,0.701354050538833,0.7023062987736901,0.7193770903010033
wall-following-robot,best,0.005,9,0.701354050538833,0.7154417502787067,0.7326974173169825
wall-following-robot,best,0.005,10,0.701354050538833,0.7244611668524713,0.7411645299145299
waveform-1,rnd,0.05,1,0.7165592180840046,0.8852078769122604,0.8972517435546544
waveform-1,rnd,0.05,2,0.7165592180840046,0.9166370581477832,0.9035944532677134
waveform-1,rnd,0.05,3,0.7165592180840046,0.9355164123263506,0.9163388804841149
waveform-1,rnd,0.05,4,0.7165592180840046,0.9366168448408988,0.9189603329545953
waveform-1,rnd,0.05,5,0.7165592180840046,0.9417178799881984,0.9276376168385635
waveform-1,rnd,0.05,6,0.7165592180840046,0.947953245742337,0.9390832449262717
waveform-1,rnd,0.05,7,0.7165592180840046,0.9518898186452063,0.9435753698972384
waveform-1,rnd,0.05,8,0.7165592180840046,0.9568339181800491,0.9451064337323682
waveform-1,rnd,0.05,9,0.7165592180840046,0.9599789078536857,0.9477705726894371
waveform-1,rnd,0.05,10,0.7165592180840046,0.9599902072177826,0.9483951764270155
waveform-1,rnd,0.01,1,0.753201800365346,0.90608407982373,0.9100846824564817
waveform-1,rnd,0.01,2,0.753201800365346,0.9252214361491766,0.9101016315026271
waveform-1,rnd,0.01,3,0.753201800365346,0.9390242371359878,0.9294072228046277
waveform-1,rnd,0.01,4,0.753201800365346,0.9408503399225365,0.9297330211360881
waveform-1,rnd,0.01,5,0.753201800365346,0.9442206891356614,0.9350129628815889
waveform-1,rnd,0.01,6,0.753201800365346,0.9472181593335884,0.9400587566933037
waveform-1,rnd,0.01,7,0.753201800365346,0.9530994783460243,0.9445502539218209
waveform-1,rnd,0.01,8,0.753201800365346,0.9570799932203815,0.9483976873968147
waveform-1,rnd,0.01,9,0.753201800365346,0.9613197657265176,0.950007219038173
waveform-1,rnd,0.01,10,0.753201800365346,0.9614779568238744,0.9530166163426468
waveform-1,rnd,0.005,1,0.7607617026886209,0.9142233884281957,0.920797735105241
waveform-1,rnd,0.005,2,0.7607617026886209,0.9368202333946428,0.9260783045931916
waveform-1,rnd,0.005,3,0.7607617026886209,0.937694050884803,0.9300500310732513
waveform-1,rnd,0.005,4,0.7607617026886209,0.9495495947922488,0.9337593612092832
waveform-1,rnd,0.005,5,0.7607617026886209,0.9512978575150187,0.9467856447856573
waveform-1,rnd,0.005,6,0.7607617026886209,0.953329859825111,0.952302245434743
waveform-1,rnd,0.005,7,0.7607617026886209,0.9521679085504801,0.9573310902003126
waveform-1,rnd,0.005,8,0.7607617026886209,0.9570887816146791,0.9562676944903045
waveform-1,rnd,0.005,9,0.7607617026886209,0.9585909692971167,0.9548213758859013
waveform-1,rnd,0.005,10,0.7607617026886209,0.959024111587498,0.9557485514842969
waveform-1,best,0.05,1,0.7165592180840046,0.8904332050646261,0.8919353927470638
waveform-1,best,0.05,2,0.7165592180840046,0.8997576914143665,0.8959893534880511
waveform-1,best,0.05,3,0.7165592180840046,0.9024262245685838,0.9051933132874244
waveform-1,best,0.05,4,0.7165592180840046,0.9075278874583335,0.9115579939862274
waveform-1,best,0.05,5,0.7165592180840046,0.9116414837320544,0.9184016421742486
waveform-1,best,0.05,6,0.7165592180840046,0.9149396425634491,0.9209891965524383
waveform-1,best,0.05,7,0.7165592180840046,0.9159321033766267,0.924903170727114
waveform-1,best,0.05,8,0.7165592180840046,0.9205679813686041,0.9287405603229107
waveform-1,best,0.05,9,0.7165592180840046,0.9220281103069032,0.9285698143765577
waveform-1,best,0.05,10,0.7165592180840046,0.9244618677848851,0.9296319546016661
waveform-1,best,0.01,1,0.753201800365346,0.9015574290180226,0.9037608050169176
waveform-1,best,0.01,2,0.753201800365346,0.924502671044124,0.9241756172277638
waveform-1,best,0.01,3,0.753201800365346,0.928990401817942,0.9273959359953798
waveform-1,best,0.01,4,0.753201800365346,0.9268272013358357,0.9249477404410518
waveform-1,best,0.01,5,0.753201800365346,0.9329288579481612,0.9367907294995007
waveform-1,best,0.01,6,0.753201800365346,0.9338372012730618,0.9389947332408459
waveform-1,best,0.01,7,0.753201800365346,0.9374611584359169,0.9482068536920674
waveform-1,best,0.01,8,0.753201800365346,0.9394655400782167,0.9495006308811622
waveform-1,best,0.01,9,0.753201800365346,0.9424052579707597,0.9530241492520449
waveform-1,best,0.01,10,0.753201800365346,0.9446927514579319,0.9545495634051262
waveform-1,best,0.005,1,0.7607617026886209,0.9105875041587936,0.9057526318102209
waveform-1,best,0.005,2,0.7607617026886209,0.923088995047112,0.9264756655639325
waveform-1,best,0.005,3,0.7607617026886209,0.9320663398220976,0.9301956673216113
waveform-1,best,0.005,4,0.7607617026886209,0.9352885418170633,0.9375791740164845
waveform-1,best,0.005,5,0.7607617026886209,0.9368208611370926,0.93621132321831
waveform-1,best,0.005,6,0.7607617026886209,0.9416450618640182,0.9404529789517955
waveform-1,best,0.005,7,0.7607617026886209,0.9455722186301404,0.9474177814326339
waveform-1,best,0.005,8,0.7607617026886209,0.9479934212591259,0.9509456940006655
waveform-1,best,0.005,9,0.7607617026886209,0.951235083270036,0.9537253375685026
waveform-1,best,0.005,10,0.7607617026886209,0.9551044877307738,0.9556437184951758
waveform-2,rnd,0.05,1,0.7044105184524893,0.8936616844840899,0.9067024061368102
waveform-2,rnd,0.05,2,0.7044105184524893,0.9238372640473067,0.9239176150808847
waveform-2,rnd,0.05,3,0.7044105184524893,0.9324272917307486,0.9262772989497868
waveform-2,rnd,0.05,4,0.7044105184524893,0.936634421629494,0.9234078882116246
waveform-2,rnd,0.05,5,0.7044105184524893,0.9437053125843529,0.9317876221743742
waveform-2,rnd,0.05,6,0.7044105184524893,0.9449852794395515,0.9358610429313062
waveform-2,rnd,0.05,7,0.7044105184524893,0.9468842003502802,0.9389407473901608
waveform-2,rnd,0.05,8,0.7044105184524893,0.9509871250023542,0.9426670265723379
waveform-2,rnd,0.05,9,0.7044105184524893,0.9528496368509927,0.943085730786373
waveform-2,rnd,0.05,10,0.7044105184524893,0.9534535250877271,0.9451139666417664
waveform-2,rnd,0.01,1,0.7531729242126541,0.913778319031268,0.9248159145265881
waveform-2,rnd,0.01,2,0.7531729242126541,0.921082102435013,0.9179992592639092
waveform-2,rnd,0.01,3,0.7531729242126541,0.9339445452319823,0.9229810233457417
waveform-2,rnd,0.01,4,0.7531729242126541,0.9412301241046823,0.9289577592105511
waveform-2,rnd,0.01,5,0.7531729242126541,0.9456519419212686,0.9446080062272051
waveform-2,rnd,0.01,6,0.7531729242126541,0.9476230532137274,0.9454064946233858
waveform-2,rnd,0.01,7,0.7531729242126541,0.9497730711043871,0.9457115774540024
waveform-2,rnd,0.01,8,0.7531729242126541,0.9537291040232013,0.95092937269697
waveform-2,rnd,0.01,9,0.7531729242126541,0.9557830773190374,0.9518734973415107
waveform-2,rnd,0.01,10,0.7531729242126541,0.956157211819135,0.9517422991694968
waveform-2,rnd,0.005,1,0.772557611063333,0.9065592808582495,0.9171618508358389
waveform-2,rnd,0.005,2,0.772557611063333,0.9265309068995172,0.9363293387988778
waveform-2,rnd,0.005,3,0.772557611063333,0.9324316859278976,0.9349778093043986
waveform-2,rnd,0.005,4,0.772557611063333,0.9435345666379998,0.9470172817496436
waveform-2,rnd,0.005,5,0.772557611063333,0.9459589079792343,0.947355634930101
waveform-2,rnd,0.005,6,0.772557611063333,0.9497322678451484,0.9424717986704415
waveform-2,rnd,0.005,7,0.772557611063333,0.9527284825581761,0.9459036666436494
waveform-2,rnd,0.005,8,0.772557611063333,0.955875983201612,0.9520285497266183
waveform-2,rnd,0.005,9,0.772557611063333,0.9582099296300713,0.9560768607855568
waveform-2,rnd,0.005,10,0.772557611063333,0.9602651584108072,0.957675720805268
waveform-2,best,0.05,1,0.7044105184524893,0.8996516029403457,0.8982749637478735
waveform-2,best,0.05,2,0.7044105184524893,0.8964620435527714,0.9032165523129171
waveform-2,best,0.05,3,0.7044105184524893,0.9013816611320706,0.9076295817352058
waveform-2,best,0.05,4,0.7044105184524893,0.9076182823711088,0.9026352628043768
waveform-2,best,0.05,5,0.7044105184524893,0.9107161913610085,0.916987966177237
waveform-2,best,0.05,6,0.7044105184524893,0.9088794169528127,0.9192214738137239
waveform-2,best,0.05,7,0.7044105184524893,0.9118392226037499,0.9242308585633486
waveform-2,best,0.05,8,0.7044105184524893,0.915348302898287,0.9256966371836961
waveform-2,best,0.05,9,0.7044105184524893,0.9186131913798405,0.9250645005367197
waveform-2,best,0.05,10,0.7044105184524893,0.9211919573637329,0.9274486663611654
waveform-2,best,0.01,1,0.7531729242126541,0.8927709179477844,0.894677999510361
waveform-2,best,0.01,2,0.7531729242126541,0.9089949215635809,0.9082830616254762
waveform-2,best,0.01,3,0.7531729242126541,0.9195027024312464,0.9209232835952067
waveform-2,best,0.01,4,0.7531729242126541,0.9243451076892173,0.9283105567447787
waveform-2,best,0.01,5,0.7531729242126541,0.925667761031004,0.9330952096973653
waveform-2,best,0.01,6,0.7531729242126541,0.9299985561923652,0.938510116069579
waveform-2,best,0.01,7,0.7531729242126541,0.9326018041318008,0.9427222679079226
waveform-2,best,0.01,8,0.7531729242126541,0.9358805029472508,0.9444077563857102
waveform-2,best,0.01,9,0.7531729242126541,0.9387153878506727,0.9479450850904889
waveform-2,best,0.01,10,0.7531729242126541,0.9409576838814573,0.9526041895531103
waveform-2,best,0.005,1,0.772557611063333,0.8998757069949341,0.9132252779329699
waveform-2,best,0.005,2,0.772557611063333,0.9123263507448163,0.9227569192911533
waveform-2,best,0.005,3,0.772557611063333,0.9235290425044413,0.9318114763874676
waveform-2,best,0.005,4,0.772557611063333,0.9270638602394211,0.9350035467448414
waveform-2,best,0.005,5,0.772557611063333,0.9341849705902664,0.9413173803052084
waveform-2,best,0.005,6,0.772557611063333,0.9400173256916153,0.9471867722110974
waveform-2,best,0.005,7,0.772557611063333,0.9430373946177364,0.9564748494987476
waveform-2,best,0.005,8,0.772557611063333,0.9473807446280942,0.9618207042014802
waveform-2,best,0.005,9,0.772557611063333,0.9505583769091217,0.9631333136640701
waveform-2,best,0.005,10,0.772557611063333,0.9522739970245008,0.9638081367976346
wine,rnd,0.05,1,0.8956043956043956,0.9014652014652015,0.9439560439560439
wine,rnd,0.05,2,0.8956043956043956,0.9501831501831504,0.9721611721611723
wine,rnd,0.05,3,0.8956043956043956,0.968864468864469,0.9835164835164836
wine,rnd,0.05,4,0.8956043956043956,0.9721611721611723,0.9871794871794872
wine,rnd,0.05,5,0.8956043956043956,0.9761904761904763,0.9956043956043956
wine,rnd,0.01,1,0.9663003663003664,0.9113553113553113,0.949084249084249
wine,rnd,0.005,1,0.9699633699633701,0.9117216117216117,0.9553113553113555
wine,best,0.05,1,0.8956043956043956,0.9282051282051282,0.9527472527472529
wine,best,0.05,2,0.8956043956043956,0.9637362637362636,0.9824175824175825
wine,best,0.05,3,0.8956043956043956,0.9706959706959708,0.9893772893772894
wine,best,0.05,4,0.8956043956043956,0.9758241758241759,0.9908424908424909
wine,best,0.05,5,0.8956043956043956,0.9831501831501832,0.9904761904761905
wine,best,0.01,1,0.9663003663003664,0.9117216117216117,0.9589743589743591
wine,best,0.005,1,0.9699633699633701,0.917948717948718,0.9652014652014653
yeast,rnd,0.05,1,0.7247428571428571,0.6732,0.6459809523809523
yeast,rnd,0.05,2,0.7247428571428571,0.7838285714285714,0.7564952380952381
yeast,rnd,0.05,3,0.7247428571428571,0.7862857142857143,0.7607238095238096
yeast,rnd,0.05,4,0.7247428571428571,0.8101904761904762,0.7827999999999999
yeast,rnd,0.05,5,0.7247428571428571,0.8284190476190476,0.7869142857142857
yeast,rnd,0.05,6,0.7247428571428571,0.8420571428571428,0.8062095238095237
yeast,rnd,0.05,7,0.7247428571428571,0.8562285714285714,0.8133142857142858
yeast,rnd,0.05,8,0.7247428571428571,0.8506857142857143,0.8230476190476189
yeast,rnd,0.05,9,0.7247428571428571,0.8625904761904761,0.8345714285714285
yeast,rnd,0.05,10,0.7247428571428571,0.8588952380952382,0.8386095238095239
yeast,rnd,0.01,1,0.7471047619047619,0.7232571428571428,0.6969142857142857
yeast,rnd,0.01,2,0.7471047619047619,0.7914285714285715,0.7493142857142856
yeast,rnd,0.01,3,0.7471047619047619,0.8102857142857145,0.7754095238095239
yeast,rnd,0.01,4,0.7471047619047619,0.8219619047619048,0.7928380952380952
yeast,rnd,0.01,5,0.7471047619047619,0.8266476190476191,0.7998666666666666
yeast,rnd,0.01,6,0.7471047619047619,0.8327809523809524,0.8041714285714285
yeast,rnd,0.01,7,0.7471047619047619,0.8322095238095237,0.8084952380952382
yeast,rnd,0.005,1,0.7610285714285714,0.6917333333333334,0.7015619047619046
yeast,rnd,0.005,2,0.7610285714285714,0.7823809523809524,0.7723238095238095
yeast,rnd,0.005,3,0.7610285714285714,0.8045142857142858,0.7899809523809523
yeast,rnd,0.005,4,0.7610285714285714,0.8171428571428573,0.8101714285714288
yeast,best,0.05,1,0.7247428571428571,0.6419999999999999,0.6363809523809525
yeast,best,0.05,2,0.7247428571428571,0.6579619047619047,0.6223047619047619
yeast,best,0.05,3,0.7247428571428571,0.6703809523809524,0.6425904761904763
yeast,best,0.05,4,0.7247428571428571,0.6878666666666666,0.659847619047619
yeast,best,0.05,5,0.7247428571428571,0.6816,0.6951238095238095
yeast,best,0.05,6,0.7247428571428571,0.6962095238095238,0.6940571428571428
yeast,best,0.05,7,0.7247428571428571,0.7153142857142857,0.7208380952380953
yeast,best,0.05,8,0.7247428571428571,0.7227428571428571,0.731752380952381
yeast,best,0.05,9,0.7247428571428571,0.7414095238095239,0.7493904761904762
yeast,best,0.05,10,0.7247428571428571,0.7612380952380953,0.7866095238095239
yeast,best,0.01,1,0.7471047619047619,0.6898285714285716,0.6335047619047619
yeast,best,0.01,2,0.7471047619047619,0.7587238095238095,0.7207428571428571
yeast,best,0.01,3,0.7471047619047619,0.7741904761904761,0.7356952380952382
yeast,best,0.01,4,0.7471047619047619,0.7909714285714287,0.7559619047619048
yeast,best,0.01,5,0.7471047619047619,0.8111999999999998,0.7805142857142856
yeast,best,0.01,6,0.7471047619047619,0.8240571428571426,0.8037333333333334
yeast,best,0.01,7,0.7471047619047619,0.8349142857142858,0.8159619047619048
yeast,best,0.005,1,0.7610285714285714,0.705504761904762,0.6802857142857143
yeast,best,0.005,2,0.7610285714285714,0.776647619047619,0.7415809523809525
yeast,best,0.005,3,0.7610285714285714,0.7955428571428571,0.758057142857143
yeast,best,0.005,4,0.7610285714285714,0.8136000000000001,0.7984571428571429
